zoning_building_id,zoning_id,building_type_id,zoning_name,building_type_name,can_develop,conditional_use,cost_in_city,cost_in_ugb,cost_outside_ugb,probability,cost_notes,max_building_area,notes
3003,64,1130,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Mobile Homes,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3004,64,1210,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Multifamily - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3005,64,1220,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Multifamily - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3006,64,2111,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Mixed Use - Retail + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3007,64,2112,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Mixed Use - Retail + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3008,64,2121,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Mixed Use - Office + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3009,64,2122,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Mixed Use - Office + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3010,64,2131,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Mixed Use - Services + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3011,64,2132,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Mixed Use - Services + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3012,64,2140,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Mixed Use - Non-Residential,False,False,-99999.99,-99999.99,-99999.99,0,,,
3013,64,3100,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Hotel,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3014,64,3200,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Resort,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3015,64,4100,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Office,False,False,-99999.99,-99999.99,-99999.99,0,,,
3016,64,4210,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Grocery Store,False,False,-99999.99,-99999.99,-99999.99,0,,,
3017,64,4220,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Eating and Drinking,False,False,-99999.99,-99999.99,-99999.99,0,,,
3018,64,4230,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Neighborhood Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
3019,64,4240,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Strip Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
3020,64,4250,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
3021,64,4260,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Big Box Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
3022,64,4290,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Misc. Retail,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3023,64,4300,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
3024,64,4310,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Financial Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
3025,64,4320,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Auto Sales / Parts / Repair,False,False,-99999.99,-99999.99,-99999.99,0,,,
3026,64,4400,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Storage,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3027,64,4900,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Misc. Commercial,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3028,64,5100,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
3029,64,5200,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
3030,64,6110,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Preschool / Kindergarden,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3031,64,6120,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Elementary School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3032,64,6130,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Middle School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3033,64,6140,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,K-8 School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3034,64,6150,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,K-12 School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3035,64,6160,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,High School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3036,64,6170,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,College / University,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3037,64,6210,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Medical Lab,False,False,-99999.99,-99999.99,-99999.99,0,,,
3038,64,6220,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Clinic,False,False,-99999.99,-99999.99,-99999.99,0,,,
3039,64,6230,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Hospital,False,False,-99999.99,-99999.99,-99999.99,0,,,
3040,64,6300,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Parking Structure,False,False,-99999.99,-99999.99,-99999.99,0,,,
3041,64,6400,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,TCU,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3042,64,6500,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Cultural / Civic / Recreation,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3043,64,6600,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Government,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3044,64,7100,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,College Dormitory,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3045,64,7200,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Nursing Home,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3046,64,7300,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Military Housing,False,False,-99999.99,-99999.99,-99999.99,0,,,
3047,64,7900,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Misc. Group Quarters,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3048,64,8000,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Agriculture / Timber / Mining,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3049,64,9000,LC -- RURAL RESIDENTIAL (2 ACRE MINIMUM) -- RR2,Other,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3050,65,1110,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Single-family Detached,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3051,65,1121,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Townhome or Rowhouse,False,False,-99999.99,-99999.99,-99999.99,0,,,
3052,65,1122,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Duplex,False,False,-99999.99,-99999.99,-99999.99,0,,,
3053,65,1130,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Mobile Homes,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3054,65,1210,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Multifamily - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3055,65,1220,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Multifamily - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3056,65,2111,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Mixed Use - Retail + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3057,65,2112,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Mixed Use - Retail + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3058,65,2121,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Mixed Use - Office + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3059,65,2122,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Mixed Use - Office + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3060,65,2131,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Mixed Use - Services + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3061,65,2132,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Mixed Use - Services + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3062,65,2140,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Mixed Use - Non-Residential,False,False,-99999.99,-99999.99,-99999.99,0,,,
3063,65,3100,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Hotel,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3064,65,3200,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Resort,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3065,65,4100,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Office,False,False,-99999.99,-99999.99,-99999.99,0,,,
3066,65,4210,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Grocery Store,False,False,-99999.99,-99999.99,-99999.99,0,,,
3067,65,4220,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Eating and Drinking,False,False,-99999.99,-99999.99,-99999.99,0,,,
3068,65,4230,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Neighborhood Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
3069,65,4240,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Strip Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
3070,65,4250,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
3071,65,4260,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Big Box Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
3072,65,4290,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Misc. Retail,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3073,65,4300,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
3074,65,4310,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Financial Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
3075,65,4320,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Auto Sales / Parts / Repair,False,False,-99999.99,-99999.99,-99999.99,0,,,
3076,65,4400,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Storage,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3077,65,4900,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Misc. Commercial,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3078,65,5100,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
3079,65,5200,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
3080,65,6110,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Preschool / Kindergarden,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3081,65,6120,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Elementary School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3082,65,6130,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Middle School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3083,65,6140,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,K-8 School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3084,65,6150,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,K-12 School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3085,65,6160,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,High School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3086,65,6170,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,College / University,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3087,65,6210,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Medical Lab,False,False,-99999.99,-99999.99,-99999.99,0,,,
3088,65,6220,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Clinic,False,False,-99999.99,-99999.99,-99999.99,0,,,
3089,65,6230,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Hospital,False,False,-99999.99,-99999.99,-99999.99,0,,,
3090,65,6300,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Parking Structure,False,False,-99999.99,-99999.99,-99999.99,0,,,
3091,65,6400,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,TCU,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3092,65,6500,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Cultural / Civic / Recreation,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3093,65,6600,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Government,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3094,65,7100,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,College Dormitory,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3095,65,7200,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Nursing Home,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3096,65,7300,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Military Housing,False,False,-99999.99,-99999.99,-99999.99,0,,,
3097,65,7900,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Misc. Group Quarters,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3098,65,8000,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Agriculture / Timber / Mining,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3099,65,9000,LC -- RURAL RESIDENTIAL (5 ACRE MINIMUM) -- RR5,Other,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3100,66,1110,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Single-family Detached,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3101,66,1121,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Townhome or Rowhouse,False,False,-99999.99,-99999.99,-99999.99,0,,,
3102,66,1122,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Duplex,False,False,-99999.99,-99999.99,-99999.99,0,,,
3103,66,1130,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Mobile Homes,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3104,66,1210,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Multifamily - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3105,66,1220,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Multifamily - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3106,66,2111,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Mixed Use - Retail + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3107,66,2112,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Mixed Use - Retail + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3108,66,2121,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Mixed Use - Office + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3109,66,2122,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Mixed Use - Office + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3110,66,2131,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Mixed Use - Services + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3111,66,2132,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Mixed Use - Services + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3112,66,2140,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Mixed Use - Non-Residential,False,False,-99999.99,-99999.99,-99999.99,0,,,
3113,66,3100,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Hotel,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3114,66,3200,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Resort,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3115,66,4100,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Office,False,False,-99999.99,-99999.99,-99999.99,0,,,
3116,66,4210,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Grocery Store,False,False,-99999.99,-99999.99,-99999.99,0,,,
3117,66,4220,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Eating and Drinking,False,False,-99999.99,-99999.99,-99999.99,0,,,
3118,66,4230,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Neighborhood Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
3119,66,4240,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Strip Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
3120,66,4250,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Shopping Mall,False,False,-99999.99,-99999.99,-99999.99,0,,,
3121,66,4260,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Big Box Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
3122,66,4290,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Misc. Retail,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3123,66,4300,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
3124,66,4310,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Financial Services,False,False,-99999.99,-99999.99,-99999.99,0,,,
3125,66,4320,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Auto Sales / Parts / Repair,False,False,-99999.99,-99999.99,-99999.99,0,,,
3126,66,4400,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Storage,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3127,66,4900,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Misc. Commercial,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3128,66,5100,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Light Industrial / Warehousing,False,False,-99999.99,-99999.99,-99999.99,0,,,
3129,66,5200,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Heavy Industrial,False,False,-99999.99,-99999.99,-99999.99,0,,,
3130,66,6110,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Preschool / Kindergarden,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3131,66,6120,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Elementary School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3132,66,6130,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Middle School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3133,66,6140,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,K-8 School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3134,66,6150,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,K-12 School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3135,66,6160,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,High School,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3136,66,6170,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,College / University,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3137,66,6210,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Medical Lab,False,False,-99999.99,-99999.99,-99999.99,0,,,
3138,66,6220,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Clinic,False,False,-99999.99,-99999.99,-99999.99,0,,,
3139,66,6230,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Hospital,False,False,-99999.99,-99999.99,-99999.99,0,,,
3140,66,6300,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Parking Structure,False,False,-99999.99,-99999.99,-99999.99,0,,,
3141,66,6400,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,TCU,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3142,66,6500,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Cultural / Civic / Recreation,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3143,66,6600,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Government,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3144,66,7100,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,College Dormitory,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3145,66,7200,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Nursing Home,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3146,66,7300,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Military Housing,False,False,-99999.99,-99999.99,-99999.99,0,,,
3147,66,7900,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Misc. Group Quarters,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3148,66,8000,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Agriculture / Timber / Mining,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3149,66,9000,LC -- NON RESOURCE (5 ACRE MINIMUM) -- RR5-NRES,Other,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3150,67,1110,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Single-family Detached,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3151,67,1121,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Townhome or Rowhouse,False,False,-99999.99,-99999.99,-99999.99,0,,,
3152,67,1122,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Duplex,False,False,-99999.99,-99999.99,-99999.99,0,,,
3153,67,1130,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Mobile Homes,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3154,67,1210,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Multifamily - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3155,67,1220,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Multifamily - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3156,67,2111,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Mixed Use - Retail + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3157,67,2112,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Mixed Use - Retail + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3158,67,2121,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Mixed Use - Office + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3159,67,2122,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Mixed Use - Office + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3160,67,2131,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Mixed Use - Services + Residential - Small Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3161,67,2132,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Mixed Use - Services + Residential - Large Building,False,False,-99999.99,-99999.99,-99999.99,0,,,
3162,67,2140,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Mixed Use - Non-Residential,False,False,-99999.99,-99999.99,-99999.99,0,,,
3163,67,3100,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Hotel,False,False,-99999.99,-99999.99,-99999.99,0,,,
3164,67,3200,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Resort,False,False,-99999.99,-99999.99,-99999.99,0,,,
3165,67,4100,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Office,True,True,-99999.99,5200.0,5200.0,1,Conditional Use Permit,,
3166,67,4210,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Grocery Store,False,False,-99999.99,-99999.99,-99999.99,0,,,
3167,67,4220,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Eating and Drinking,False,False,-99999.99,-99999.99,-99999.99,0,,,
3168,67,4230,"LC -- SAND, GRAVEL AND ROCK PRODUCTS -- SG",Neighborhood Retail,False,False,-99999.99,-99999.99,-99999.99,0,,,
